,Date,Team,Normalized Offensive Rating,Normalized Defensive Rating
66,2024-10-26,Cleveland Cavaliers,0.8892405063291139,0.4598930481283422
67,2024-10-26,Dallas Mavericks,0.3955696202531646,0.320855614973262
68,2024-10-26,Denver Nuggets,0.0,0.35026737967914456
69,2024-10-26,Detroit Pistons,0.4240506329113922,0.1149732620320858
70,2024-10-26,Golden State Warriors,0.9018987341772153,0.8770053475935831
71,2024-10-26,Houston Rockets,0.4936708860759493,0.35828877005347604
72,2024-10-26,Indiana Pacers,0.3037974683544303,0.106951871657754
73,2024-10-26,LA Clippers,0.2943037974683544,0.47058823529411775
74,2024-10-26,Los Angeles Lakers,0.7183544303797466,0.2085561497326206
75,2024-10-26,Memphis Grizzlies,0.48101265822784783,0.21122994652406424
76,2024-10-26,Miami Heat,0.34177215189873417,0.24331550802139057
77,2024-10-26,Milwaukee Bucks,0.6424050632911392,0.17647058823529427
78,2024-10-26,Minnesota Timberwolves,0.46835443037974683,0.33689839572192526
79,2024-10-26,New Orleans Pelicans,0.35443037974683517,0.5481283422459893
80,2024-10-26,New York Knicks,0.8227848101265824,0.018716577540107027
81,2024-10-26,Oklahoma City Thunder,0.1265822784810127,1.0
82,2024-10-26,Orlando Magic,0.5348101265822783,0.41176470588235303
83,2024-10-26,Philadelphia 76ers,0.3006329113924051,0.12566844919786102
84,2024-10-26,Phoenix Suns,0.4272151898734178,0.37700534759358306
85,2024-10-26,Portland Trail Blazers,0.037974683544303445,0.1684491978609628
86,2024-10-26,Sacramento Kings,0.5981012658227847,0.08556149732620322
87,2024-10-26,San Antonio Spurs,0.35126582278481,0.2352941176470591
88,2024-10-26,Toronto Raptors,0.26898734177215194,0.14973262032085577
89,2024-10-26,Utah Jazz,0.11392405063291124,0.02139037433155111
90,2024-10-26,Washington Wizards,0.24999999999999978,0.0
91,2024-10-27,Atlanta Hawks,0.46835443037974683,0.15822784810126578
92,2024-10-27,Boston Celtics,1.0,0.29430379746835467
93,2024-10-27,Brooklyn Nets,0.38607594936708833,0.3322784810126581
94,2024-10-27,Charlotte Hornets,0.4968354430379744,0.23101265822784844
95,2024-10-27,Chicago Bulls,0.14873417721518953,0.4303797468354432
96,2024-10-27,Cleveland Cavaliers,0.8892405063291139,0.5443037974683544
97,2024-10-27,Dallas Mavericks,0.3955696202531646,0.3797468354430379
98,2024-10-27,Denver Nuggets,0.0,0.41455696202531667
99,2024-10-27,Detroit Pistons,0.4240506329113922,0.1360759493670889
100,2024-10-27,Golden State Warriors,0.6329113924050634,0.8386075949367087
101,2024-10-27,Houston Rockets,0.4936708860759493,0.42405063291139244
102,2024-10-27,Indiana Pacers,0.28797468354430367,0.24050632911392422
103,2024-10-27,LA Clippers,0.3164556962025317,0.6075949367088607
104,2024-10-27,Los Angeles Lakers,0.7183544303797466,0.246835443037975
105,2024-10-27,Memphis Grizzlies,0.48101265822784783,0.2500000000000001
106,2024-10-27,Miami Heat,0.34177215189873417,0.287974683544304
107,2024-10-27,Milwaukee Bucks,0.4936708860759493,0.20569620253164556
108,2024-10-27,Minnesota Timberwolves,0.46835443037974683,0.39873417721519
109,2024-10-27,New Orleans Pelicans,0.3291139240506327,0.3797468354430379
110,2024-10-27,New York Knicks,0.8227848101265824,0.022151898734177333
111,2024-10-27,Oklahoma City Thunder,0.37341772151898733,1.0
112,2024-10-27,Orlando Magic,0.5348101265822783,0.4873417721518988
113,2024-10-27,Philadelphia 76ers,0.3164556962025317,0.2816455696202532
114,2024-10-27,Phoenix Suns,0.4272151898734178,0.4462025316455698
115,2024-10-27,Portland Trail Blazers,0.33860759493670856,0.2974683544303799
116,2024-10-27,Sacramento Kings,0.5981012658227847,0.10126582278481022
117,2024-10-27,San Antonio Spurs,0.35126582278481,0.2784810126582281
118,2024-10-27,Toronto Raptors,0.26898734177215194,0.1772151898734179
119,2024-10-27,Utah Jazz,0.11392405063291124,0.02531645569620289
120,2024-10-27,Washington Wizards,0.24999999999999978,0.0
121,2024-10-28,Atlanta Hawks,0.4462151394422313,0.07446808510638281
122,2024-10-28,Boston Celtics,1.0,0.2765957446808509
123,2024-10-28,Brooklyn Nets,0.342629482071713,0.2517730496453898
124,2024-10-28,Charlotte Hornets,0.48207171314741026,0.13829787234042568
125,2024-10-28,Chicago Bulls,0.21513944223107598,0.28014184397163133
126,2024-10-28,Cleveland Cavaliers,0.848605577689243,0.46099290780141844
127,2024-10-28,Dallas Mavericks,0.3545816733067732,0.4148936170212767
128,2024-10-28,Denver Nuggets,0.07569721115537872,0.34042553191489333
129,2024-10-28,Detroit Pistons,0.30677290836653404,0.09929078014184389
130,2024-10-28,Golden State Warriors,0.6533864541832674,0.8191489361702124
131,2024-10-28,Houston Rockets,0.49800796812749015,0.36879432624113495
132,2024-10-28,Indiana Pacers,0.29083665338645415,0.11347517730496459
133,2024-10-28,LA Clippers,0.2549800796812752,0.5602836879432622
134,2024-10-28,Los Angeles Lakers,0.649402390438247,0.16666666666666674
135,2024-10-28,Memphis Grizzlies,0.5179282868525897,0.10992907801418417
136,2024-10-28,Miami Heat,0.314741035856574,0.3333333333333335
137,2024-10-28,Milwaukee Bucks,0.40637450199203207,0.09219858156028349
138,2024-10-28,Minnesota Timberwolves,0.4462151394422313,0.3262411347517731
139,2024-10-28,New Orleans Pelicans,0.2709163346613545,0.304964539007092
140,2024-10-28,New York Knicks,0.6892430278884463,0.01773049645390068
141,2024-10-28,Oklahoma City Thunder,0.3266932270916337,1.0
142,2024-10-28,Orlando Magic,0.5776892430278886,0.3652482269503545
143,2024-10-28,Philadelphia 76ers,0.2549800796812752,0.1950354609929078
144,2024-10-28,Phoenix Suns,0.4183266932270917,0.3794326241134752
145,2024-10-28,Portland Trail Blazers,0.207171314741036,0.2021276595744682
146,2024-10-28,Sacramento Kings,0.5856573705179285,0.2092198581560285
147,2024-10-28,San Antonio Spurs,0.2828685258964142,0.17375886524822715
148,2024-10-28,Toronto Raptors,0.2350597609561756,0.120567375886525
149,2024-10-28,Utah Jazz,0.0,0.03900709219858134
150,2024-10-28,Washington Wizards,0.30677290836653404,0.0
151,2024-10-29,Atlanta Hawks,0.46332046332046345,0.07446808510638281
152,2024-10-29,Boston Celtics,1.0,0.2765957446808509
153,2024-10-29,Brooklyn Nets,0.5791505791505793,0.02127659574468066
154,2024-10-29,Charlotte Hornets,0.4980694980694979,0.13829787234042568
155,2024-10-29,Chicago Bulls,0.23938223938223957,0.28014184397163133
156,2024-10-29,Cleveland Cavaliers,0.8532818532818534,0.46099290780141844
157,2024-10-29,Dallas Mavericks,0.4942084942084943,0.3262411347517731
158,2024-10-29,Denver Nuggets,0.44015444015444,0.14184397163120566
159,2024-10-29,Detroit Pistons,0.3281853281853283,0.09929078014184389
160,2024-10-29,Golden State Warriors,0.7683397683397682,0.698581560283688
161,2024-10-29,Houston Rockets,0.5135135135135136,0.36879432624113495
162,2024-10-29,Indiana Pacers,0.3127413127413126,0.11347517730496459
163,2024-10-29,LA Clippers,0.2779922779922782,0.5602836879432622
164,2024-10-29,Los Angeles Lakers,0.6602316602316602,0.16666666666666674
165,2024-10-29,Memphis Grizzlies,0.5328185328185329,0.10992907801418417
166,2024-10-29,Miami Heat,0.3359073359073361,0.3333333333333335
167,2024-10-29,Milwaukee Bucks,0.42471042471042486,0.09219858156028349
168,2024-10-29,Minnesota Timberwolves,0.5135135135135136,0.21631205673758847
169,2024-10-29,New Orleans Pelicans,0.3166023166023168,0.14539007092198564
170,2024-10-29,New York Knicks,0.6988416988416989,0.01773049645390068
171,2024-10-29,Oklahoma City Thunder,0.34749034749034763,1.0
172,2024-10-29,Orlando Magic,0.5907335907335908,0.3652482269503545
173,2024-10-29,Philadelphia 76ers,0.2779922779922782,0.1950354609929078
174,2024-10-29,Phoenix Suns,0.4362934362934363,0.3794326241134752
175,2024-10-29,Portland Trail Blazers,0.23166023166023172,0.2021276595744682
176,2024-10-29,Sacramento Kings,0.5945945945945945,0.34042553191489333
177,2024-10-29,San Antonio Spurs,0.3050193050193048,0.17375886524822715
178,2024-10-29,Toronto Raptors,0.2586872586872589,0.120567375886525
179,2024-10-29,Utah Jazz,0.0,0.06382978723404242
180,2024-10-29,Washington Wizards,0.3281853281853283,0.0
181,2024-10-30,Atlanta Hawks,0.5258620689655173,0.021505376344086335
182,2024-10-30,Boston Celtics,0.9870689655172409,0.2759856630824373
183,2024-10-30,Brooklyn Nets,0.6853448275862064,0.10752688172043012
184,2024-10-30,Charlotte Hornets,0.7887931034482757,0.017921146953404965
185,2024-10-30,Chicago Bulls,0.21551724137931033,0.38709677419354815
186,2024-10-30,Cleveland Cavaliers,1.0,0.4838709677419354
187,2024-10-30,Dallas Mavericks,0.5517241379310343,0.3369175627240145
188,2024-10-30,Denver Nuggets,0.4913793103448272,0.15053763440860224
189,2024-10-30,Detroit Pistons,0.4094827586206896,0.19354838709677435
190,2024-10-30,Golden State Warriors,0.7931034482758617,0.7455197132616485
191,2024-10-30,Houston Rockets,0.5732758620689653,0.37992831541218663
192,2024-10-30,Indiana Pacers,0.39224137931034453,0.14695340501792142
193,2024-10-30,LA Clippers,0.35344827586206906,0.5053763440860217
194,2024-10-30,Los Angeles Lakers,0.6249999999999999,0.07526881720430134
195,2024-10-30,Memphis Grizzlies,0.5387931034482758,0.08960573476702505
196,2024-10-30,Miami Heat,0.4137931034482756,0.22222222222222232
197,2024-10-30,Milwaukee Bucks,0.4741379310344827,0.10035842293906794
198,2024-10-30,Minnesota Timberwolves,0.5732758620689653,0.22580645161290303
199,2024-10-30,New Orleans Pelicans,0.24137931034482732,0.1756272401433694
200,2024-10-30,New York Knicks,0.8362068965517236,0.07885304659498216
201,2024-10-30,Oklahoma City Thunder,0.357758620689655,1.0
202,2024-10-30,Orlando Magic,0.49999999999999967,0.44086021505376327
203,2024-10-30,Philadelphia 76ers,0.2715517241379309,0.20071684587813643
204,2024-10-30,Phoenix Suns,0.4870689655172412,0.3906810035842295
205,2024-10-30,Portland Trail Blazers,0.3017241379310344,0.22222222222222232
206,2024-10-30,Sacramento Kings,0.6637931034482755,0.3512544802867382
207,2024-10-30,San Antonio Spurs,0.17672413793103423,0.25448028673835155
208,2024-10-30,Toronto Raptors,0.4784482758620687,0.0
209,2024-10-30,Utah Jazz,0.0,0.07168458781362008
210,2024-10-30,Washington Wizards,0.5474137931034483,0.06093189964157719
211,2024-10-31,Atlanta Hawks,0.5703125000000001,0.021505376344086335
212,2024-10-31,Boston Celtics,0.9882812499999996,0.2759856630824373
213,2024-10-31,Brooklyn Nets,0.7148437499999997,0.10752688172043012
214,2024-10-31,Charlotte Hornets,0.8085937499999999,0.017921146953404965
215,2024-10-31,Chicago Bulls,0.2890625000000001,0.38709677419354815
216,2024-10-31,Cleveland Cavaliers,1.0,0.4838709677419354
217,2024-10-31,Dallas Mavericks,0.5507812500000001,0.2939068100358423
218,2024-10-31,Denver Nuggets,0.5390624999999997,0.15053763440860224
219,2024-10-31,Detroit Pistons,0.46484375000000006,0.19354838709677435
220,2024-10-31,Golden State Warriors,0.8124999999999997,0.7455197132616485
221,2024-10-31,Houston Rockets,0.6328124999999999,0.38709677419354815
222,2024-10-31,Indiana Pacers,0.44921874999999983,0.14695340501792142
223,2024-10-31,LA Clippers,0.49609374999999994,0.37275985663082445
224,2024-10-31,Los Angeles Lakers,0.66015625,0.07526881720430134
225,2024-10-31,Memphis Grizzlies,0.6054687499999998,0.21146953405017932
226,2024-10-31,Miami Heat,0.46874999999999983,0.22222222222222232
227,2024-10-31,Milwaukee Bucks,0.4062500000000001,0.10394265232974931
228,2024-10-31,Minnesota Timberwolves,0.6132812499999999,0.22580645161290303
229,2024-10-31,New Orleans Pelicans,0.3124999999999999,0.1756272401433694
230,2024-10-31,New York Knicks,0.8515624999999996,0.07885304659498216
231,2024-10-31,Oklahoma City Thunder,0.41796874999999994,1.0
232,2024-10-31,Orlando Magic,0.5468749999999998,0.44086021505376327
233,2024-10-31,Philadelphia 76ers,0.33984375,0.20071684587813643
234,2024-10-31,Phoenix Suns,0.6289062500000001,0.3154121863799282
235,2024-10-31,Portland Trail Blazers,0.3671875000000001,0.22222222222222232
236,2024-10-31,Sacramento Kings,0.6953124999999997,0.3512544802867382
237,2024-10-31,San Antonio Spurs,0.2578125000000002,0.43369175627240164
238,2024-10-31,Toronto Raptors,0.5273437499999998,0.0
239,2024-10-31,Utah Jazz,0.0,0.1577060931899643
240,2024-10-31,Washington Wizards,0.5898437500000001,0.06093189964157719
241,2024-11-01,Atlanta Hawks,0.5585937499999997,0.07661290322580672
242,2024-11-01,Boston Celtics,1.0,0.3629032258064516
243,2024-11-01,Brooklyn Nets,0.7343749999999997,0.22580645161290303
244,2024-11-01,Charlotte Hornets,0.7539062499999997,0.020161290322580627
245,2024-11-01,Chicago Bulls,0.3124999999999999,0.4233870967741936
246,2024-11-01,Cleveland Cavaliers,0.9609375,0.580645161290323
247,2024-11-01,Dallas Mavericks,0.5507812500000001,0.38306451612903225
248,2024-11-01,Denver Nuggets,0.5625,0.18951612903225823
249,2024-11-01,Detroit Pistons,0.3945312500000002,0.16532258064516103
250,2024-11-01,Golden State Warriors,0.8124999999999997,0.8911290322580644
251,2024-11-01,Houston Rockets,0.6328124999999999,0.4879032258064514
252,2024-11-01,Indiana Pacers,0.5156249999999999,0.1370967741935486
253,2024-11-01,LA Clippers,0.49609374999999994,0.47177419354838723
254,2024-11-01,Los Angeles Lakers,0.7421874999999998,0.10887096774193561
255,2024-11-01,Memphis Grizzlies,0.6054687499999998,0.2903225806451615
256,2024-11-01,Miami Heat,0.46874999999999983,0.30241935483870974
257,2024-11-01,Milwaukee Bucks,0.4062500000000001,0.1693548387096776
258,2024-11-01,Minnesota Timberwolves,0.6562499999999997,0.2903225806451615
259,2024-11-01,New Orleans Pelicans,0.45312500000000017,0.20967741935483886
260,2024-11-01,New York Knicks,0.9296874999999996,0.2903225806451615
261,2024-11-01,Oklahoma City Thunder,0.6328124999999999,1.0
262,2024-11-01,Orlando Magic,0.5195312499999997,0.47580645161290314
263,2024-11-01,Philadelphia 76ers,0.33984375,0.2782258064516132
264,2024-11-01,Phoenix Suns,0.6289062500000001,0.4072580645161289
265,2024-11-01,Portland Trail Blazers,0.4101562499999999,0.1411290322580645
266,2024-11-01,Sacramento Kings,0.71875,0.43951612903225834
267,2024-11-01,San Antonio Spurs,0.2578125000000002,0.5403225806451616
268,2024-11-01,Toronto Raptors,0.5937499999999999,0.0
269,2024-11-01,Utah Jazz,0.0,0.22983870967741948
270,2024-11-01,Washington Wizards,0.5898437500000001,0.12096774193548387
271,2024-11-02,Atlanta Hawks,0.5806451612903223,0.03292181069958888
272,2024-11-02,Boston Celtics,1.0,0.3580246913580246
273,2024-11-02,Brooklyn Nets,0.7620967741935482,0.18518518518518512
274,2024-11-02,Charlotte Hornets,0.7096774193548385,0.0
275,2024-11-02,Chicago Bulls,0.3266129032258063,0.3868312757201646
276,2024-11-02,Cleveland Cavaliers,0.9758064516129035,0.4814814814814814
277,2024-11-02,Dallas Mavericks,0.5725806451612905,0.3456790123456791
278,2024-11-02,Denver Nuggets,0.6491935483870966,0.27983539094650245
279,2024-11-02,Detroit Pistons,0.4112903225806453,0.12345679012345678
280,2024-11-02,Golden State Warriors,0.8427419354838708,0.7572016460905349
281,2024-11-02,Houston Rockets,0.6532258064516131,0.37860082304526743
282,2024-11-02,Indiana Pacers,0.5362903225806451,0.09465020576131733
283,2024-11-02,LA Clippers,0.39112903225806467,0.4609053497942386
284,2024-11-02,Los Angeles Lakers,0.7701612903225805,0.06584362139917732
285,2024-11-02,Memphis Grizzlies,0.685483870967742,0.27983539094650245
286,2024-11-02,Miami Heat,0.5282258064516128,0.41975308641975295
287,2024-11-02,Milwaukee Bucks,0.48387096774193555,0.11111111111111116
288,2024-11-02,Minnesota Timberwolves,0.6411290322580643,0.22222222222222232
289,2024-11-02,New Orleans Pelicans,0.4717741935483873,0.16872427983539118
290,2024-11-02,New York Knicks,0.9637096774193546,0.25102880658436233
291,2024-11-02,Oklahoma City Thunder,0.596774193548387,1.0
292,2024-11-02,Orlando Magic,0.540322580645161,0.44032921810699577
293,2024-11-02,Philadelphia 76ers,0.3669354838709675,0.1522633744855968
294,2024-11-02,Phoenix Suns,0.5604838709677417,0.4732510288065841
295,2024-11-02,Portland Trail Blazers,0.35080645161290336,0.20164609053497962
296,2024-11-02,Sacramento Kings,0.7016129032258062,0.3744855967078191
297,2024-11-02,San Antonio Spurs,0.35887096774193517,0.4938271604938269
298,2024-11-02,Toronto Raptors,0.6169354838709677,0.020576131687242816
299,2024-11-02,Utah Jazz,0.0,0.13991769547325117
300,2024-11-02,Washington Wizards,0.4717741935483873,0.09876543209876565
301,2024-11-03,Atlanta Hawks,0.6693548387096773,0.06584362139917732
302,2024-11-03,Boston Celtics,1.0,0.3580246913580246
303,2024-11-03,Brooklyn Nets,0.6653225806451614,0.1934156378600823
304,2024-11-03,Charlotte Hornets,0.7096774193548385,0.0
305,2024-11-03,Chicago Bulls,0.3266129032258063,0.3868312757201646
306,2024-11-03,Cleveland Cavaliers,0.9758064516129035,0.4814814814814814
307,2024-11-03,Dallas Mavericks,0.540322580645161,0.5349794238683125
308,2024-11-03,Denver Nuggets,0.6491935483870966,0.27983539094650245
309,2024-11-03,Detroit Pistons,0.4395161290322578,0.22222222222222232
310,2024-11-03,Golden State Warriors,0.8427419354838708,0.7572016460905349
311,2024-11-03,Houston Rockets,0.6532258064516131,0.37860082304526743
312,2024-11-03,Indiana Pacers,0.5362903225806451,0.09465020576131733
313,2024-11-03,LA Clippers,0.39112903225806467,0.4609053497942386
314,2024-11-03,Los Angeles Lakers,0.7701612903225805,0.06584362139917732
315,2024-11-03,Memphis Grizzlies,0.685483870967742,0.27983539094650245
316,2024-11-03,Miami Heat,0.5282258064516128,0.41975308641975295
317,2024-11-03,Milwaukee Bucks,0.48387096774193555,0.11111111111111116
318,2024-11-03,Minnesota Timberwolves,0.6411290322580643,0.22222222222222232
319,2024-11-03,New Orleans Pelicans,0.4959677419354838,0.09053497942386834
320,2024-11-03,New York Knicks,0.9637096774193546,0.25102880658436233
321,2024-11-03,Oklahoma City Thunder,0.596774193548387,1.0
322,2024-11-03,Orlando Magic,0.3830645161290323,0.44855967078189307
323,2024-11-03,Philadelphia 76ers,0.3669354838709675,0.1522633744855968
324,2024-11-03,Phoenix Suns,0.5604838709677417,0.4732510288065841
325,2024-11-03,Portland Trail Blazers,0.35080645161290336,0.20164609053497962
326,2024-11-03,Sacramento Kings,0.7016129032258062,0.3744855967078191
327,2024-11-03,San Antonio Spurs,0.35887096774193517,0.4938271604938269
328,2024-11-03,Toronto Raptors,0.6169354838709677,0.020576131687242816
329,2024-11-03,Utah Jazz,0.0,0.13991769547325117
330,2024-11-03,Washington Wizards,0.4717741935483873,0.09876543209876565
331,2024-11-04,Atlanta Hawks,0.4404145077720208,0.04761904761904767
332,2024-11-04,Boston Celtics,1.0,0.44841269841269826
333,2024-11-04,Brooklyn Nets,0.6165803108808294,0.19047619047619035
334,2024-11-04,Charlotte Hornets,0.5233160621761656,0.0
335,2024-11-04,Chicago Bulls,0.2901554404145075,0.23809523809523803
336,2024-11-04,Cleveland Cavaliers,0.9585492227979276,0.42460317460317465
337,2024-11-04,Dallas Mavericks,0.5233160621761656,0.3809523809523807
338,2024-11-04,Denver Nuggets,0.6217616580310882,0.23809523809523803
339,2024-11-04,Detroit Pistons,0.3626943005181348,0.24206349206349176
340,2024-11-04,Golden State Warriors,0.8497409326424875,0.6706349206349208
341,2024-11-04,Houston Rockets,0.6113989637305699,0.37301587301587324
342,2024-11-04,Indiana Pacers,0.5595854922279793,0.051587301587301515
343,2024-11-04,LA Clippers,0.3626943005181348,0.39682539682539675
344,2024-11-04,Los Angeles Lakers,0.6580310880829018,0.0555555555555558
345,2024-11-04,Memphis Grizzlies,0.6113989637305699,0.24206349206349176
346,2024-11-04,Miami Heat,0.4818652849740932,0.3095238095238094
347,2024-11-04,Milwaukee Bucks,0.3937823834196889,0.09920634920634919
348,2024-11-04,Minnesota Timberwolves,0.5958549222797929,0.29761904761904756
349,2024-11-04,New Orleans Pelicans,0.3626943005181348,0.019841269841269882
350,2024-11-04,New York Knicks,0.8549222797927463,0.2023809523809521
351,2024-11-04,Oklahoma City Thunder,0.43523316062176204,1.0
352,2024-11-04,Orlando Magic,0.10880829015544013,0.4563492063492063
353,2024-11-04,Philadelphia 76ers,0.2901554404145075,0.1230158730158728
354,2024-11-04,Phoenix Suns,0.5077720207253885,0.4047619047619049
355,2024-11-04,Portland Trail Blazers,0.33160621761658066,0.21428571428571452
356,2024-11-04,Sacramento Kings,0.6994818652849742,0.3134920634920637
357,2024-11-04,San Antonio Spurs,0.26424870466321215,0.376984126984127
358,2024-11-04,Toronto Raptors,0.5595854922279793,0.003968253968253732
359,2024-11-04,Utah Jazz,0.0,0.08333333333333315
360,2024-11-04,Washington Wizards,0.3523316062176165,0.059523809523809534
361,2024-11-05,Atlanta Hawks,0.4404145077720208,0.04761904761904767
362,2024-11-05,Boston Celtics,1.0,0.44841269841269826
363,2024-11-05,Brooklyn Nets,0.6165803108808294,0.19047619047619035
364,2024-11-05,Charlotte Hornets,0.5233160621761656,0.0
365,2024-11-05,Chicago Bulls,0.2901554404145075,0.23809523809523803
366,2024-11-05,Cleveland Cavaliers,0.9585492227979276,0.42460317460317465
367,2024-11-05,Dallas Mavericks,0.5233160621761656,0.3809523809523807
368,2024-11-05,Denver Nuggets,0.6217616580310882,0.23809523809523803
369,2024-11-05,Detroit Pistons,0.3626943005181348,0.24206349206349176
370,2024-11-05,Golden State Warriors,0.8497409326424875,0.6706349206349208
371,2024-11-05,Houston Rockets,0.6113989637305699,0.37301587301587324
372,2024-11-05,Indiana Pacers,0.5595854922279793,0.051587301587301515
373,2024-11-05,LA Clippers,0.3626943005181348,0.39682539682539675
374,2024-11-05,Los Angeles Lakers,0.6580310880829018,0.0555555555555558
375,2024-11-05,Memphis Grizzlies,0.6113989637305699,0.24206349206349176
376,2024-11-05,Miami Heat,0.4818652849740932,0.3095238095238094
377,2024-11-05,Milwaukee Bucks,0.3937823834196889,0.09920634920634919
378,2024-11-05,Minnesota Timberwolves,0.5958549222797929,0.29761904761904756
379,2024-11-05,New Orleans Pelicans,0.3626943005181348,0.019841269841269882
380,2024-11-05,New York Knicks,0.8549222797927463,0.2023809523809521
381,2024-11-05,Oklahoma City Thunder,0.43523316062176204,1.0
382,2024-11-05,Orlando Magic,0.10880829015544013,0.4563492063492063
383,2024-11-05,Philadelphia 76ers,0.2901554404145075,0.1230158730158728
384,2024-11-05,Phoenix Suns,0.5077720207253885,0.4047619047619049
385,2024-11-05,Portland Trail Blazers,0.33160621761658066,0.21428571428571452
386,2024-11-05,Sacramento Kings,0.6994818652849742,0.3134920634920637
387,2024-11-05,San Antonio Spurs,0.26424870466321215,0.376984126984127
388,2024-11-05,Toronto Raptors,0.5595854922279793,0.003968253968253732
389,2024-11-05,Utah Jazz,0.0,0.08333333333333315
390,2024-11-05,Washington Wizards,0.3523316062176165,0.059523809523809534
